"Datum","Station","Anzahl","Temperatur"
2017-01-15,31218,16,2.22222222222222
2017-01-15,31219,25,2.22222222222222
2017-01-15,31222,62,2.22222222222222
2017-01-15,31228,33,2.22222222222222
2017-01-15,31229,82,2.22222222222222
2017-01-15,31230,21,2.22222222222222
2017-01-15,31231,22,2.22222222222222
2017-01-15,31232,35,2.22222222222222
2017-01-15,31238,17,2.22222222222222
2017-01-15,31241,58,2.22222222222222
2017-01-15,31243,26,2.22222222222222
2017-01-15,31244,12,2.22222222222222
2017-01-15,31246,49,2.22222222222222
2017-01-15,31247,126,2.22222222222222
2017-01-15,31248,36,2.22222222222222
2017-01-15,31249,63,2.22222222222222
2017-01-15,31257,20,2.22222222222222
2017-01-15,31258,92,2.22222222222222
2017-01-15,31265,41,2.22222222222222
2017-01-15,31266,39,2.22222222222222
2017-01-15,31267,25,2.22222222222222
2017-01-15,31271,29,2.22222222222222
2017-01-15,31272,30,2.22222222222222
2017-01-15,31277,25,2.22222222222222
2017-01-15,31278,42,2.22222222222222
2017-01-15,31281,58,2.22222222222222
2017-01-15,31288,64,2.22222222222222
2017-01-15,31289,109,2.22222222222222
2017-01-15,31290,30,2.22222222222222
2017-01-15,31600,54,2.22222222222222
2017-01-15,31603,50,2.22222222222222
2017-01-15,31613,49,2.22222222222222
2017-01-15,31616,36,2.22222222222222
2017-01-15,31623,57,2.22222222222222
2017-01-15,31624,23,2.22222222222222
2017-01-15,31627,37,2.22222222222222
2017-01-15,31628,25,2.22222222222222
2017-01-16,31101,65,2.22222222222222
2017-01-16,31104,62,2.22222222222222
2017-01-16,31108,33,2.22222222222222
2017-01-16,31109,32,2.22222222222222
2017-01-16,31110,37,2.22222222222222
2017-01-16,31124,55,2.22222222222222
2017-01-16,31200,60,2.22222222222222
2017-01-16,31201,81,2.22222222222222
2017-01-16,31202,39,2.22222222222222
2017-01-16,31203,43,2.22222222222222
2017-01-16,31212,33,2.22222222222222
2017-01-16,31213,18,2.22222222222222
2017-01-16,31214,59,2.22222222222222
2017-01-16,31218,6,2.22222222222222
2017-01-16,31219,8,2.22222222222222
2017-01-16,31222,33,2.22222222222222
2017-01-16,31228,27,2.22222222222222
2017-01-16,31229,81,2.22222222222222
2017-01-16,31230,19,2.22222222222222
2017-01-16,31231,8,2.22222222222222
2017-01-16,31232,48,2.22222222222222
2017-01-16,31238,16,2.22222222222222
2017-01-16,31241,58,2.22222222222222
2017-01-16,31243,13,2.22222222222222
2017-01-16,31244,10,2.22222222222222
2017-01-16,31246,27,2.22222222222222
2017-01-16,31247,16,2.22222222222222
2017-01-16,31248,31,2.22222222222222
2017-01-16,31249,18,2.22222222222222
2017-01-16,31257,23,2.22222222222222
2017-01-16,31258,33,2.22222222222222
2017-01-16,31265,32,2.22222222222222
2017-01-16,31266,45,2.22222222222222
2017-01-16,31267,27,2.22222222222222
2017-01-16,31271,12,2.22222222222222
2017-01-16,31272,14,2.22222222222222
2017-01-16,31277,7,2.22222222222222
2017-01-16,31278,50,2.22222222222222
2017-01-16,31281,56,2.22222222222222
2017-01-16,31288,36,2.22222222222222
2017-01-16,31289,18,2.22222222222222
2017-01-16,31290,10,2.22222222222222
2017-01-16,31600,58,2.22222222222222
2017-01-16,31603,41,2.22222222222222
2017-01-16,31613,48,2.22222222222222
2017-01-16,31616,39,2.22222222222222
2017-01-16,31623,66,2.22222222222222
2017-01-16,31624,18,2.22222222222222
2017-01-16,31627,27,2.22222222222222
2017-01-16,31628,21,2.22222222222222
2017-01-17,31101,71,5
2017-01-17,31104,44,5
2017-01-17,31108,33,5
2017-01-17,31109,38,5
2017-01-17,31110,42,5
2017-01-17,31124,46,5
2017-01-17,31200,81,5
2017-01-17,31201,63,5
2017-01-17,31202,37,5
2017-01-17,31203,41,5
2017-01-17,31212,55,5
2017-01-17,31213,44,5
2017-01-17,31214,46,5
2017-01-17,31218,35,5
2017-01-17,31219,17,5
2017-01-17,31222,31,5
2017-01-17,31228,42,5
2017-01-17,31229,53,5
2017-01-17,31230,52,5
2017-01-17,31231,33,5
2017-01-17,31232,23,5
2017-01-17,31238,29,5
2017-01-17,31241,76,5
2017-01-17,31243,19,5
2017-01-17,31244,39,5
2017-01-17,31246,22,5
2017-01-17,31247,13,5
2017-01-17,31248,8,5
2017-01-17,31249,13,5
2017-01-17,31257,37,5
2017-01-17,31258,7,5
2017-01-17,31265,36,5
2017-01-17,31266,43,5
2017-01-17,31267,39,5
2017-01-17,31271,31,5
2017-01-17,31272,28,5
2017-01-17,31277,33,5
2017-01-17,31278,43,5
2017-01-17,31281,48,5
2017-01-17,31288,6,5
2017-01-17,31289,2,5
2017-01-17,31290,2,5
2017-01-17,31600,61,5
2017-01-17,31603,52,5
2017-01-17,31613,58,5
2017-01-17,31616,27,5
2017-01-17,31623,178,5
2017-01-17,31624,66,5
2017-01-17,31627,39,5
2017-01-17,31628,31,5
2017-01-18,31101,102,8.33333333333333
2017-01-18,31104,52,8.33333333333333
2017-01-18,31108,57,8.33333333333333
2017-01-18,31109,62,8.33333333333333
2017-01-18,31110,56,8.33333333333333
2017-01-18,31124,69,8.33333333333333
2017-01-18,31200,126,8.33333333333333
2017-01-18,31201,78,8.33333333333333
2017-01-18,31202,45,8.33333333333333
2017-01-18,31203,58,8.33333333333333
2017-01-18,31212,75,8.33333333333333
2017-01-18,31213,68,8.33333333333333
2017-01-18,31214,59,8.33333333333333
2017-01-18,31218,47,8.33333333333333
2017-01-18,31219,3,8.33333333333333
2017-01-18,31222,16,8.33333333333333
2017-01-18,31228,44,8.33333333333333
2017-01-18,31229,79,8.33333333333333
2017-01-18,31230,72,8.33333333333333
2017-01-18,31231,12,8.33333333333333
2017-01-18,31232,66,8.33333333333333
2017-01-18,31238,11,8.33333333333333
2017-01-18,31241,99,8.33333333333333
2017-01-18,31243,37,8.33333333333333
2017-01-18,31244,48,8.33333333333333
2017-01-18,31246,36,8.33333333333333
2017-01-18,31247,15,8.33333333333333
2017-01-18,31248,12,8.33333333333333
2017-01-18,31249,34,8.33333333333333
2017-01-18,31257,40,8.33333333333333
2017-01-18,31258,39,8.33333333333333
2017-01-18,31265,72,8.33333333333333
2017-01-18,31266,41,8.33333333333333
2017-01-18,31267,64,8.33333333333333
2017-01-18,31271,6,8.33333333333333
2017-01-18,31272,6,8.33333333333333
2017-01-18,31277,7,8.33333333333333
2017-01-18,31278,61,8.33333333333333
2017-01-18,31281,60,8.33333333333333
2017-01-18,31288,5,8.33333333333333
2017-01-18,31289,18,8.33333333333333
2017-01-18,31290,10,8.33333333333333
2017-01-18,31600,89,8.33333333333333
2017-01-18,31603,75,8.33333333333333
2017-01-18,31613,71,8.33333333333333
2017-01-18,31616,40,8.33333333333333
2017-01-18,31623,155,8.33333333333333
2017-01-18,31624,82,8.33333333333333
2017-01-18,31627,61,8.33333333333333
2017-01-18,31628,50,8.33333333333333
2017-01-19,31101,103,8.33333333333333
2017-01-19,31104,65,8.33333333333333
2017-01-19,31108,56,8.33333333333333
2017-01-19,31109,59,8.33333333333333
2017-01-19,31110,69,8.33333333333333
2017-01-19,31124,74,8.33333333333333
2017-01-19,31200,137,8.33333333333333
2017-01-19,31201,105,8.33333333333333
2017-01-19,31202,70,8.33333333333333
2017-01-19,31203,65,8.33333333333333
2017-01-19,31212,74,8.33333333333333
2017-01-19,31213,55,8.33333333333333
2017-01-19,31214,67,8.33333333333333
2017-01-19,31218,42,8.33333333333333
2017-01-19,31228,54,8.33333333333333
2017-01-19,31229,91,8.33333333333333
2017-01-19,31230,65,8.33333333333333
2017-01-19,31232,78,8.33333333333333
2017-01-19,31241,99,8.33333333333333
2017-01-19,31243,52,8.33333333333333
2017-01-19,31244,27,8.33333333333333
2017-01-19,31246,49,8.33333333333333
2017-01-19,31249,40,8.33333333333333
2017-01-19,31257,63,8.33333333333333
2017-01-19,31265,53,8.33333333333333
2017-01-19,31266,65,8.33333333333333
2017-01-19,31267,60,8.33333333333333
2017-01-19,31278,62,8.33333333333333
2017-01-19,31281,54,8.33333333333333
2017-01-19,31289,20,8.33333333333333
2017-01-19,31600,81,8.33333333333333
2017-01-19,31603,74,8.33333333333333
2017-01-19,31613,81,8.33333333333333
2017-01-19,31616,68,8.33333333333333
2017-01-19,31623,48,8.33333333333333
2017-01-19,31624,84,8.33333333333333
2017-01-19,31627,54,8.33333333333333
2017-01-19,31628,34,8.33333333333333
2017-01-20,31101,84,3.33333333333333
2017-01-20,31104,61,3.33333333333333
2017-01-20,31108,27,3.33333333333333
2017-01-20,31109,74,3.33333333333333
2017-01-20,31110,45,3.33333333333333
2017-01-20,31124,48,3.33333333333333
2017-01-20,31200,81,3.33333333333333
2017-01-20,31201,107,3.33333333333333
2017-01-20,31202,63,3.33333333333333
2017-01-20,31203,64,3.33333333333333
2017-01-20,31212,43,3.33333333333333
2017-01-20,31213,22,3.33333333333333
2017-01-20,31214,78,3.33333333333333
2017-01-20,31218,21,3.33333333333333
2017-01-20,31222,1,3.33333333333333
2017-01-20,31228,60,3.33333333333333
2017-01-20,31229,72,3.33333333333333
2017-01-20,31230,22,3.33333333333333
2017-01-20,31232,61,3.33333333333333
2017-01-20,31238,1,3.33333333333333
2017-01-20,31241,80,3.33333333333333
2017-01-20,31243,6,3.33333333333333
2017-01-20,31244,21,3.33333333333333
2017-01-20,31246,37,3.33333333333333
2017-01-20,31249,40,3.33333333333333
2017-01-20,31257,36,3.33333333333333
2017-01-20,31265,52,3.33333333333333
2017-01-20,31266,71,3.33333333333333
2017-01-20,31267,22,3.33333333333333
2017-01-20,31278,42,3.33333333333333
2017-01-20,31281,57,3.33333333333333
2017-01-20,31288,5,3.33333333333333
2017-01-20,31289,30,3.33333333333333
2017-01-20,31290,3,3.33333333333333
2017-01-20,31600,63,3.33333333333333
2017-01-20,31603,47,3.33333333333333
2017-01-20,31613,58,3.33333333333333
2017-01-20,31616,30,3.33333333333333
2017-01-20,31623,72,3.33333333333333
2017-01-20,31624,44,3.33333333333333
2017-01-20,31627,31,3.33333333333333
2017-01-20,31628,32,3.33333333333333
2017-01-21,31101,93,7.77777777777778
2017-01-21,31104,54,7.77777777777778
2017-01-21,31108,52,7.77777777777778
2017-01-21,31109,42,7.77777777777778
2017-01-21,31110,53,7.77777777777778
2017-01-21,31124,48,7.77777777777778
2017-01-21,31200,116,7.77777777777778
2017-01-21,31201,95,7.77777777777778
2017-01-21,31202,80,7.77777777777778
2017-01-21,31203,84,7.77777777777778
2017-01-21,31212,50,7.77777777777778
2017-01-21,31213,54,7.77777777777778
2017-01-21,31214,61,7.77777777777778
2017-01-21,31218,36,7.77777777777778
2017-01-21,31219,44,7.77777777777778
2017-01-21,31222,62,7.77777777777778
2017-01-21,31228,73,7.77777777777778
2017-01-21,31229,78,7.77777777777778
2017-01-21,31230,52,7.77777777777778
2017-01-21,31231,63,7.77777777777778
2017-01-21,31232,54,7.77777777777778
2017-01-21,31238,64,7.77777777777778
2017-01-21,31241,76,7.77777777777778
2017-01-21,31243,34,7.77777777777778
2017-01-21,31244,70,7.77777777777778
2017-01-21,31246,58,7.77777777777778
2017-01-21,31247,72,7.77777777777778
2017-01-21,31248,47,7.77777777777778
2017-01-21,31249,120,7.77777777777778
2017-01-21,31257,38,7.77777777777778
2017-01-21,31258,95,7.77777777777778
2017-01-21,31265,69,7.77777777777778
2017-01-21,31266,69,7.77777777777778
2017-01-21,31267,34,7.77777777777778
2017-01-21,31271,71,7.77777777777778
2017-01-21,31272,62,7.77777777777778
2017-01-21,31277,26,7.77777777777778
2017-01-21,31278,51,7.77777777777778
2017-01-21,31281,66,7.77777777777778
2017-01-21,31288,32,7.77777777777778
2017-01-21,31289,92,7.77777777777778
2017-01-21,31290,63,7.77777777777778
2017-01-21,31600,62,7.77777777777778
2017-01-21,31603,61,7.77777777777778
2017-01-21,31613,46,7.77777777777778
2017-01-21,31616,54,7.77777777777778
2017-01-21,31623,95,7.77777777777778
2017-01-21,31624,41,7.77777777777778
2017-01-21,31627,38,7.77777777777778
2017-01-21,31628,34,7.77777777777778
2017-01-22,31101,58,8.33333333333333
2017-01-22,31104,46,8.33333333333333
2017-01-22,31108,30,8.33333333333333
2017-01-22,31109,42,8.33333333333333
2017-01-22,31110,37,8.33333333333333
2017-01-22,31124,46,8.33333333333333
2017-01-22,31200,62,8.33333333333333
2017-01-22,31201,77,8.33333333333333
2017-01-22,31202,44,8.33333333333333
2017-01-22,31203,42,8.33333333333333
2017-01-22,31212,24,8.33333333333333
2017-01-22,31213,12,8.33333333333333
2017-01-22,31214,49,8.33333333333333
2017-01-22,31218,8,8.33333333333333
2017-01-22,31219,14,8.33333333333333
2017-01-22,31222,12,8.33333333333333
2017-01-22,31228,36,8.33333333333333
2017-01-22,31229,54,8.33333333333333
2017-01-22,31230,17,8.33333333333333
2017-01-22,31231,27,8.33333333333333
2017-01-22,31232,32,8.33333333333333
2017-01-22,31238,12,8.33333333333333
2017-01-22,31241,42,8.33333333333333
2017-01-22,31243,22,8.33333333333333
2017-01-22,31244,17,8.33333333333333
2017-01-22,31246,27,8.33333333333333
2017-01-22,31247,64,8.33333333333333
2017-01-22,31248,48,8.33333333333333
2017-01-22,31249,56,8.33333333333333
2017-01-22,31257,13,8.33333333333333
2017-01-22,31258,69,8.33333333333333
2017-01-22,31265,18,8.33333333333333
2017-01-22,31266,30,8.33333333333333
2017-01-22,31267,13,8.33333333333333
2017-01-22,31271,19,8.33333333333333
2017-01-22,31272,16,8.33333333333333
2017-01-22,31277,12,8.33333333333333
2017-01-22,31278,27,8.33333333333333
2017-01-22,31281,54,8.33333333333333
2017-01-22,31288,50,8.33333333333333
2017-01-22,31289,63,8.33333333333333
2017-01-22,31290,19,8.33333333333333
2017-01-22,31600,54,8.33333333333333
2017-01-22,31603,35,8.33333333333333
2017-01-22,31613,38,8.33333333333333
2017-01-22,31616,34,8.33333333333333
2017-01-22,31623,38,8.33333333333333
2017-01-22,31624,22,8.33333333333333
2017-01-22,31627,15,8.33333333333333
2017-01-22,31628,17,8.33333333333333
2017-01-23,31101,27,6.66666666666667
2017-01-23,31104,22,6.66666666666667
2017-01-23,31108,12,6.66666666666667
2017-01-23,31109,14,6.66666666666667
2017-01-23,31110,25,6.66666666666667
2017-01-23,31124,34,6.66666666666667
2017-01-23,31200,25,6.66666666666667
2017-01-23,31201,35,6.66666666666667
2017-01-23,31202,24,6.66666666666667
2017-01-23,31203,26,6.66666666666667
2017-01-23,31212,27,6.66666666666667
2017-01-23,31213,16,6.66666666666667
2017-01-23,31214,29,6.66666666666667
2017-01-23,31218,9,6.66666666666667
2017-01-23,31219,8,6.66666666666667
2017-01-23,31222,18,6.66666666666667
2017-01-23,31228,11,6.66666666666667
2017-01-23,31229,38,6.66666666666667
2017-01-23,31230,23,6.66666666666667
2017-01-23,31231,9,6.66666666666667
2017-01-23,31232,12,6.66666666666667
2017-01-23,31238,13,6.66666666666667
2017-01-23,31241,45,6.66666666666667
2017-01-23,31243,11,6.66666666666667
2017-01-23,31244,16,6.66666666666667
2017-01-23,31246,9,6.66666666666667
2017-01-23,31247,7,6.66666666666667
2017-01-23,31248,12,6.66666666666667
2017-01-23,31249,8,6.66666666666667
2017-01-23,31257,24,6.66666666666667
2017-01-23,31258,11,6.66666666666667
2017-01-23,31265,21,6.66666666666667
2017-01-23,31266,28,6.66666666666667
2017-01-23,31267,28,6.66666666666667
2017-01-23,31271,15,6.66666666666667
2017-01-23,31272,12,6.66666666666667
2017-01-23,31277,15,6.66666666666667
2017-01-23,31278,15,6.66666666666667
2017-01-23,31281,15,6.66666666666667
2017-01-23,31288,4,6.66666666666667
2017-01-23,31290,3,6.66666666666667
2017-01-23,31600,22,6.66666666666667
2017-01-23,31603,24,6.66666666666667
2017-01-23,31613,26,6.66666666666667
2017-01-23,31616,20,6.66666666666667
2017-01-23,31623,90,6.66666666666667
2017-01-23,31624,36,6.66666666666667
2017-01-23,31627,25,6.66666666666667
2017-01-23,31628,11,6.66666666666667
2017-01-24,31101,81,5
2017-01-24,31104,50,5
2017-01-24,31108,42,5
2017-01-24,31109,41,5
2017-01-24,31110,62,5
2017-01-24,31124,57,5
2017-01-24,31200,120,5
2017-01-24,31201,93,5
2017-01-24,31202,39,5
2017-01-24,31203,60,5
2017-01-24,31212,75,5
2017-01-24,31213,55,5
2017-01-24,31214,64,5
2017-01-24,31218,38,5
2017-01-24,31219,28,5
2017-01-24,31222,41,5
2017-01-24,31228,44,5
2017-01-24,31229,61,5
2017-01-24,31230,47,5
2017-01-24,31231,38,5
2017-01-24,31232,44,5
2017-01-24,31238,40,5
2017-01-24,31241,100,5
2017-01-24,31243,30,5
2017-01-24,31244,53,5
2017-01-24,31246,24,5
2017-01-24,31247,39,5
2017-01-24,31248,26,5
2017-01-24,31249,19,5
2017-01-24,31257,54,5
2017-01-24,31258,43,5
2017-01-24,31265,53,5
2017-01-24,31266,48,5
2017-01-24,31267,57,5
2017-01-24,31271,33,5
2017-01-24,31272,35,5
2017-01-24,31277,56,5
2017-01-24,31278,45,5
2017-01-24,31281,54,5
2017-01-24,31288,23,5
2017-01-24,31289,18,5
2017-01-24,31290,14,5
2017-01-24,31600,67,5
2017-01-24,31603,68,5
2017-01-24,31613,73,5
2017-01-24,31616,44,5
2017-01-24,31623,218,5
2017-01-24,31624,87,5
2017-01-24,31627,52,5
2017-01-24,31628,32,5
2017-01-25,31101,100,8.33333333333333
2017-01-25,31104,56,8.33333333333333
2017-01-25,31108,70,8.33333333333333
2017-01-25,31109,55,8.33333333333333
2017-01-25,31110,60,8.33333333333333
2017-01-25,31124,47,8.33333333333333
2017-01-25,31200,131,8.33333333333333
2017-01-25,31201,106,8.33333333333333
2017-01-25,31202,66,8.33333333333333
2017-01-25,31203,54,8.33333333333333
2017-01-25,31212,72,8.33333333333333
2017-01-25,31213,53,8.33333333333333
2017-01-25,31214,56,8.33333333333333
2017-01-25,31218,63,8.33333333333333
2017-01-25,31219,35,8.33333333333333
2017-01-25,31222,79,8.33333333333333
2017-01-25,31228,70,8.33333333333333
2017-01-25,31229,90,8.33333333333333
2017-01-25,31230,65,8.33333333333333
2017-01-25,31231,59,8.33333333333333
2017-01-25,31232,39,8.33333333333333
2017-01-25,31238,62,8.33333333333333
2017-01-25,31241,148,8.33333333333333
2017-01-25,31243,43,8.33333333333333
2017-01-25,31244,63,8.33333333333333
2017-01-25,31246,46,8.33333333333333
2017-01-25,31247,85,8.33333333333333
2017-01-25,31248,38,8.33333333333333
2017-01-25,31249,50,8.33333333333333
2017-01-25,31257,47,8.33333333333333
2017-01-25,31258,59,8.33333333333333
2017-01-25,31265,72,8.33333333333333
2017-01-25,31266,42,8.33333333333333
2017-01-25,31267,72,8.33333333333333
2017-01-25,31271,36,8.33333333333333
2017-01-25,31272,40,8.33333333333333
2017-01-25,31277,58,8.33333333333333
2017-01-25,31278,61,8.33333333333333
2017-01-25,31281,65,8.33333333333333
2017-01-25,31288,49,8.33333333333333
2017-01-25,31289,51,8.33333333333333
2017-01-25,31290,19,8.33333333333333
2017-01-25,31600,62,8.33333333333333
2017-01-25,31603,88,8.33333333333333
2017-01-25,31613,85,8.33333333333333
2017-01-25,31616,42,8.33333333333333
2017-01-25,31623,248,8.33333333333333
2017-01-25,31624,99,8.33333333333333
2017-01-25,31627,52,8.33333333333333
2017-01-25,31628,51,8.33333333333333
2017-01-26,31101,76,7.22222222222222
2017-01-26,31104,66,7.22222222222222
2017-01-26,31108,56,7.22222222222222
2017-01-26,31109,51,7.22222222222222
2017-01-26,31110,60,7.22222222222222
2017-01-26,31124,55,7.22222222222222
2017-01-26,31200,104,7.22222222222222
2017-01-26,31201,103,7.22222222222222
2017-01-26,31202,59,7.22222222222222
2017-01-26,31203,55,7.22222222222222
2017-01-26,31212,64,7.22222222222222
2017-01-26,31213,61,7.22222222222222
2017-01-26,31214,67,7.22222222222222
2017-01-26,31218,58,7.22222222222222
2017-01-26,31219,31,7.22222222222222
2017-01-26,31222,49,7.22222222222222
2017-01-26,31228,55,7.22222222222222
2017-01-26,31229,85,7.22222222222222
2017-01-26,31230,62,7.22222222222222
2017-01-26,31231,49,7.22222222222222
2017-01-26,31232,30,7.22222222222222
2017-01-26,31238,42,7.22222222222222
2017-01-26,31241,103,7.22222222222222
2017-01-26,31243,36,7.22222222222222
2017-01-26,31244,61,7.22222222222222
2017-01-26,31246,29,7.22222222222222
2017-01-26,31247,41,7.22222222222222
2017-01-26,31248,38,7.22222222222222
2017-01-26,31249,27,7.22222222222222
2017-01-26,31257,53,7.22222222222222
2017-01-26,31258,32,7.22222222222222
2017-01-26,31265,62,7.22222222222222
2017-01-26,31266,55,7.22222222222222
2017-01-26,31267,68,7.22222222222222
2017-01-26,31271,32,7.22222222222222
2017-01-26,31272,40,7.22222222222222
2017-01-26,31277,45,7.22222222222222
2017-01-26,31278,58,7.22222222222222
2017-01-26,31281,48,7.22222222222222
2017-01-26,31288,41,7.22222222222222
2017-01-26,31289,10,7.22222222222222
2017-01-26,31290,7,7.22222222222222
2017-01-26,31600,75,7.22222222222222
2017-01-26,31603,69,7.22222222222222
2017-01-26,31613,76,7.22222222222222
2017-01-26,31616,49,7.22222222222222
2017-01-26,31623,222,7.22222222222222
2017-01-26,31624,97,7.22222222222222
2017-01-26,31627,52,7.22222222222222
2017-01-26,31628,35,7.22222222222222
2017-01-27,31101,80,5
2017-01-27,31104,60,5
2017-01-27,31108,40,5
2017-01-27,31109,39,5
2017-01-27,31110,47,5
2017-01-27,31124,59,5
2017-01-27,31200,116,5
2017-01-27,31201,92,5
2017-01-27,31202,55,5
2017-01-27,31203,50,5
2017-01-27,31212,46,5
2017-01-27,31213,53,5
2017-01-27,31214,60,5
2017-01-27,31218,35,5
2017-01-27,31219,22,5
2017-01-27,31222,59,5
2017-01-27,31228,36,5
2017-01-27,31229,72,5
2017-01-27,31230,52,5
